Area,Bedrooms,Bathrooms,Age,Garage,Pool,Location_Score,Price
3687.6212016646855,4,4,1,0,0,4.559739075148838,357379.2683164461
2267.415256570128,5,4,24,1,1,7.296715250846386,332072.84620121954
631.7192304546986,4,3,89,0,1,3.5993482647039357,165387.6720381079
2457.2984856209505,4,3,55,0,1,3.1980254433762108,258878.37253788434
4587.228888869364,5,2,50,0,1,7.13817085394519,398672.2334999379
2340.5968021679364,4,2,65,0,1,3.8367483672742155,252668.01009032538
1995.1201239923616,2,1,90,0,1,7.057613846479641,167732.55621389495
4952.862873252622,3,3,16,1,0,9.108088101966075,405033.3461912268
3399.8700390665595,3,3,49,0,0,8.88322030972672,289260.5359347269
2146.9911191203137,4,1,33,1,1,5.7507727536592705,260265.7044521269
959.0878911371332,1,4,60,0,1,8.82133197523844,151456.54499751522
4045.3225022588954,4,2,28,0,0,5.169911501339961,325746.0090696519
3686.3372006949094,4,1,45,0,0,7.370482494917511,307494.97852948966
4648.621096618542,5,3,55,0,0,5.021647973665201,391922.0202626519
1477.7403351260373,5,4,24,0,0,4.9018091499651515,255722.587566857
1017.1595749470439,5,4,36,1,0,5.58751098184941,265858.94215536007
3758.3263688407865,2,4,78,0,1,5.427086052590383,306171.0166821462
1415.2812889941304,1,3,49,1,0,9.363551661915842,182837.70303088595
1292.4672700527326,3,2,5,1,0,1.9345057683586118,175157.8678616527
1939.1330092823243,1,1,58,0,0,3.6110321311859668,129311.72542017652
4175.713136652969,4,4,58,1,1,7.051573380268131,398889.1314609709
2927.9147229933383,4,3,91,0,0,5.4369098842032555,286330.7870451555
706.3265979602644,5,2,78,0,0,9.054713279467505,177791.8142100361
2587.5260359669273,1,1,24,0,0,4.706521660206201,173483.44672634767
3577.9082511491383,4,2,46,0,1,5.814841914164533,321297.8378516517
2922.6579731105708,3,1,92,1,0,7.408653206108816,247353.38274287203
3076.0259817045016,1,2,72,0,1,6.421060639256796,229179.79073316534
1511.4979777669907,2,3,35,1,0,4.4230777159604395,188242.75156259208
4314.826992179067,5,3,61,0,1,5.221702280233465,406505.94663489546
3026.2942291600584,1,3,64,1,1,6.6745404393163845,247384.70287849882
3709.6070586830447,2,1,99,0,0,8.865391364059615,251607.23339291543
4918.3889765598615,1,3,87,0,0,4.185500994260911,318661.25619359105
2426.8939595353945,2,2,64,0,1,2.521831883231375,200325.7305961015
4464.7997570442885,5,2,13,1,0,2.9564837265069324,389423.1767837823
532.7645627350626,4,4,81,1,1,2.582184244142309,178537.78859830878
650.3328167680404,3,1,95,0,0,6.917017763610224,109611.26178027036
3156.259647779676,5,4,10,0,1,4.490897880257324,354425.9193637379
1901.5222799399028,3,3,36,1,0,7.534799602112609,241973.4592587532
1617.2445515886511,5,2,29,1,0,8.273402877648003,252584.6134402065
1750.7091074403136,3,4,16,0,0,2.4840523329935724,216321.0450225795
1932.813205747644,4,2,59,0,0,8.17191062552956,217064.91524346283
3780.2646326454033,3,3,60,0,1,3.7524417766310734,298699.14738164947
3061.38187503925,2,2,33,1,0,6.242901399318417,258408.1431542777
4050.6618765170006,1,1,62,0,0,2.970101374219017,217554.85645864345
4235.884609257733,1,2,78,0,0,5.058395573702677,256983.30622638707
4293.2068668557695,4,4,7,0,0,8.146268010275675,399451.0121807314
2365.898671286994,1,4,33,1,0,7.341117040242633,220227.1137886684
2395.730283423849,3,3,67,1,0,4.605856584599092,249049.25939670837
4668.196460632628,2,1,90,1,0,8.127290379413001,325562.0899108416
3477.936175719847,1,3,39,0,1,9.344391369033879,288917.2383795399
862.1023279061244,4,1,5,0,0,6.05921345525144,164269.6143590442
2939.8412934161074,5,1,87,0,0,6.53196998356643,291536.6541651156
2102.032668357081,4,1,97,0,1,1.9012764626401741,188317.622325238
4943.457453723634,1,1,94,1,0,6.345717805839611,296435.6665802465
561.4493290803166,4,3,33,1,1,3.698066668224985,189619.74386175512
3254.813928817511,4,3,43,1,0,6.797818624529986,337459.51227550884
3756.3039247948614,5,2,25,0,1,2.5270540943291655,322580.1256664058
1800.0804711080984,2,2,86,0,1,7.492926329119524,186965.28593140445
4881.386832154394,1,3,1,1,0,9.247438339204228,366733.7131040675
4367.9148215977,3,2,74,1,0,2.0291677148823846,308832.8686414295
4620.437784436156,1,2,23,1,0,1.735654848629697,291853.0375243906
586.5442670819682,5,3,97,1,1,3.680852164059951,168444.97521811863
3064.42468091664,2,4,28,0,0,9.538486138404789,281185.16991373355
1825.9260887954601,3,2,72,0,0,9.33742485570552,207958.25997125043
4320.628857210483,5,4,27,1,0,2.7251554601056585,395853.31457986095
3347.823456117331,3,1,61,1,0,6.695657891379454,272034.67065010313
2924.946519444994,4,1,5,0,1,3.4300638249834736,257128.48076287567
1015.6467635402256,2,1,79,0,0,3.1561202257383743,100212.21037618819
2931.0026215378584,4,1,56,1,1,9.234329363930554,317833.9793990571
3343.56865860392,3,2,57,0,1,2.8305790471656405,273657.6449312161
4801.605391895921,4,1,22,1,0,6.161797278010225,387781.7425383499
3132.729546907413,1,2,56,0,0,4.066714455461868,199857.73286373063
4853.302707855445,5,3,99,0,1,7.1113141756675615,401799.8673623425
4827.22752022998,4,4,94,1,1,6.8621296781756165,403112.6196562583
3425.901511251189,4,2,44,0,1,3.4403341276076804,303155.76411126484
2776.585928531399,2,1,54,1,0,3.827543955765238,226373.44146364744
2597.097847217222,2,3,33,0,0,3.876707124259551,212056.6633303053
4506.703525021022,4,3,94,1,1,3.7277654657189956,360050.73225535726
627.1550733729055,4,3,36,0,0,8.32459048108948,184183.85263682398
1012.136891106072,2,3,80,1,1,5.374723844907325,155548.79927693686
959.3227810361834,1,3,38,1,1,3.6635845407661916,129046.05518962178
3906.2089630447463,2,2,55,0,1,9.883014405600436,304663.5266179379
2028.4296073364064,5,1,87,1,0,9.013416087861184,256940.08874981038
3370.8584513331543,4,2,37,1,1,1.318004206102703,295924.3961999138
3217.0230672915454,3,3,37,0,1,2.869663642006291,279575.18483596743
2236.2258638413923,5,1,28,0,0,7.3483349200546195,265190.36201164493
2892.0547500907937,2,2,78,1,1,9.993879406590413,271451.3476683645
3403.12340107247,5,3,4,0,1,3.3599156400679644,342448.9793904705
4734.276484451622,1,1,39,0,1,9.6553691667151,316917.10318194155
3090.3533278744167,4,4,33,0,0,3.5583983320777,303369.47053690156
3264.6538029574144,5,1,95,0,1,2.9208520103021507,274765.63126571843
805.3511796669895,4,1,77,0,1,6.769392369032919,161903.3677434074
4784.971166420504,2,1,36,1,1,8.198402370089667,350784.06150813756
2876.368675592238,3,4,74,0,1,9.21226060702024,288734.493457768
4105.730389369648,3,3,51,0,0,4.4841189777834884,320967.93427062145
726.3097841632508,5,4,47,1,0,4.489191671160809,228187.64088199107
2394.0956108169094,3,1,95,0,0,7.222485599583101,192686.24035076646
1656.3895661871572,5,1,90,0,0,3.8089349708418148,194969.5376949861
1701.3915440986548,3,4,63,1,0,4.176587673289677,208650.72475868708
4061.5417848241823,2,2,14,0,1,5.075418801622755,311542.9476773537
3307.400263709841,1,2,4,0,0,7.096748410421593,260555.09439969395
2478.853903292816,2,4,33,0,1,9.045843243671111,266015.41084089025
547.6358281387704,5,2,47,1,0,8.530988830686477,203822.34415780517
4842.175743254885,2,2,77,1,0,8.176445498418518,346235.740677931
4829.104640100757,4,1,56,1,0,5.764817604396362,367571.0939341155
1478.984946260173,4,4,60,1,1,5.204364195865674,229187.5120686792
686.058675424505,2,1,50,0,1,7.228749499330399,117691.32465215954
2885.89713355356,5,2,34,1,0,4.828853281327645,290779.0918120621
4781.348665773834,5,2,43,1,0,3.4739035995140477,375311.27739026723
4596.781305942207,3,1,35,1,0,8.439060699408383,341148.35311490024
3130.9828875022845,3,2,92,1,0,5.479738765551998,255598.09256041396
1865.9698279416823,1,3,95,0,1,6.478195529735471,171702.00512912334
1984.823976961382,3,2,30,1,0,5.27677957454191,212391.1883444049
4540.610981687124,4,1,32,1,1,2.586772839213388,330408.66574543534
2713.028160360096,4,1,77,1,1,2.2287562416028828,247663.41238610155
1090.0230303521553,5,1,41,1,0,6.456703531418162,196848.0032801914
1617.914641881233,3,2,98,0,1,7.958400808831051,200002.856217039
1745.5770566037459,3,4,8,1,1,2.3600325064254584,254874.58825330614
1055.960082193592,1,1,42,1,0,1.277908943193069,100033.15608699505
2583.699716845811,2,1,25,1,1,3.0075316024167957,215584.56283837472
4622.22908723746,3,4,33,1,1,4.020805204442565,379350.6386423952
3509.5214434651743,3,3,10,1,0,7.902894315928478,320918.9658102145
826.1326591198526,1,3,34,0,1,7.857440799830539,152083.612442894
524.7266801412322,2,1,50,0,0,9.435223128547602,123771.47411778627
1743.1145036116445,2,3,97,0,1,4.421401238388137,186183.74044795003
2132.1182065727317,3,3,69,1,1,9.12563715093963,254853.1076898807
3995.373510710491,3,1,91,0,0,6.761562585873661,275575.48019795574
4851.52485768665,5,3,72,1,1,7.312777590468785,426360.54966862284
2244.0522804059465,3,4,52,1,0,2.14186745903021,250053.45996330987
3590.105134175875,1,1,71,1,1,9.693601457357268,265616.78057363234
4977.058583088335,5,2,22,1,0,5.157640302686161,414860.55720827886
3855.499627437565,3,2,46,0,1,9.681743588949157,338534.48320097564
3362.8529708863,5,3,28,1,0,2.2750723817408653,322978.80587750586
851.3368438023692,1,3,9,1,0,5.2852120337631625,147567.237822287
1954.468405376286,3,4,62,0,0,9.345710807193255,249961.8620081086
4610.264713057206,5,2,95,0,1,3.7913962447979412,365584.0568247297
1404.5246675640756,5,1,4,1,1,4.19750353200275,229193.47255783217
4296.156616729437,3,4,69,1,0,2.109272738537376,344847.3980188565
3633.4565828622744,4,2,13,0,1,5.0789180364817375,333547.8446356053
2148.459668738396,1,3,6,1,1,1.7603746007236265,202811.11120419705
2881.2842137069547,1,3,54,1,0,9.40481391110434,246120.65417818233
2942.629109387661,4,3,23,1,1,6.877385463370315,328933.6881842106
3713.2420328324883,5,2,35,1,1,9.585760639675055,381951.9847805044
2824.5017349463824,2,1,60,1,0,8.655743471904016,227941.2448137095
1098.8419558287483,1,3,34,1,1,7.746937057520353,183878.985874706
3980.546021848607,4,1,56,0,0,7.675877272323268,325809.3082950523
2328.2262360775344,5,2,55,0,0,2.3416438650302633,226128.4002386173
4833.922505953673,3,3,34,1,1,4.549890449681402,387332.7631275153
1775.8120203186547,2,1,75,1,0,8.876686704321546,172482.50691986232
1683.8545113346306,4,2,6,0,1,8.65667044435128,256438.41370240907
2000.7832805383218,3,4,96,0,1,6.285886037006426,229593.82342037727
3075.426571813815,3,1,53,1,1,1.6493318177140726,251410.59951190994
4526.913830904421,3,3,99,0,1,4.392959783561906,349542.32887434197
1293.2673806300666,2,1,51,0,0,8.222086192419269,117163.99532794776
1758.554589196491,4,3,98,0,0,8.931018078432501,205302.17213818536
3117.559294165378,2,3,60,0,1,2.497389486697896,259799.19452552174
2544.504089726818,4,1,28,0,0,2.0151012514823163,235973.17764105732
2512.952992650764,4,1,5,0,1,4.46759580680718,247643.75881968375
4193.30417943383,5,4,98,1,0,6.804114919674006,393977.2241966911
4657.452361301125,1,1,97,0,1,1.8615439646793914,246865.20789302766
2665.8813473144683,1,2,12,0,1,2.1108326167093003,205543.77618423084
3593.0830795127317,4,4,50,0,0,4.584293640633968,324210.45355735323
4104.764199623272,2,3,12,0,0,4.937582711186596,307281.79674437887
2832.6488467422378,5,4,37,0,0,1.6039929616414481,307134.41096305125
1824.423840291809,3,2,65,1,0,9.56471979279733,217825.98625445482
3371.380689750277,3,1,69,0,1,3.691431041859903,257023.04228969957
3132.9909513772664,2,3,2,1,1,8.630208032574416,302718.4508711087
4557.032688828247,3,1,46,1,1,4.222948832285631,323301.82701707695
735.8316654643521,3,4,25,1,0,6.329555892002898,197862.62741971502
4595.5912421006005,5,3,38,0,1,8.928725630766735,399645.50701899873
2904.9441267441184,5,4,89,0,0,5.418073337879376,320981.6130260331
570.5425222246126,4,3,48,0,1,7.222030837766121,190924.96115686587
2051.1598044550465,4,1,22,1,0,8.109144485391214,255320.6341525477
3759.501037438939,1,3,57,1,0,5.913514599177105,272140.427829714
2697.9488957112485,2,3,51,1,0,2.8958191677630256,243996.77299642225
4910.715668484466,3,4,1,1,1,2.0428429743751977,390166.8072028105
2401.7453322397187,3,4,25,0,0,8.435996869470621,268874.7881268151
1969.858533317035,2,2,97,0,0,7.9688235280339645,173750.55031478044
4197.523704933056,3,3,86,1,1,8.272967518746789,367201.4518454479
2965.5801471111413,2,3,31,1,0,7.844503821850285,276155.14659705997
3570.469605781515,3,2,83,0,1,3.3843163719689633,254427.64381243382
4125.660521174049,2,2,60,0,1,1.3514090107533334,276232.4242214647
3521.4239575652914,5,2,61,1,1,1.4708006417961719,319434.7839694923
2400.833726458991,2,4,18,0,0,4.539336810037435,232348.45506778164
1061.5840155243532,3,1,65,0,0,5.58861071839184,135845.49646144596
3111.1167495708523,3,1,19,0,1,7.7450552814354605,281155.95548718463
4538.449970281668,5,4,59,1,0,4.133637350316711,396254.30795707286
2385.0159193328673,4,2,78,1,1,4.859439518457114,254434.4790576763
4598.263556792783,1,1,75,0,0,7.3644372386492805,296337.3284127339
2765.875189020809,2,1,72,1,0,4.653639475836241,211753.54386726368
3293.7870309911445,3,4,82,0,0,8.729916619079972,293830.3161465866
4248.448142250392,1,3,9,0,0,8.04180318165762,329693.3344423189
3040.6869933832468,2,4,43,0,1,7.7756478394526765,299635.609853138
909.3620268300358,2,3,92,0,1,9.649587878169829,171744.36797871743
4914.407303601778,1,4,75,0,0,5.872076559200001,333373.64684879774
1606.3218586077517,3,4,63,0,0,3.814985167111229,173314.94775631896
3697.2739788358936,2,4,49,0,1,3.5671170014320612,313396.56627528684
2773.010473779824,5,1,41,0,0,3.1713631285963353,231305.6922048002
2654.4768656796864,4,2,30,1,1,9.57953699826321,305747.8764705489
1597.7336849010114,5,3,27,0,0,1.1376356778961136,212768.64124337563
3749.6784456504683,5,2,90,1,0,6.674745872531913,341491.3772144042
1007.5471917394426,3,1,55,0,1,9.243016051108178,159511.08961205342
4957.039892126683,5,3,76,0,0,1.0333837774789933,370874.3037669093
4304.180916982417,3,2,38,1,1,1.458633342327318,335337.41512656567
2905.2902300260644,4,1,27,0,0,6.846961493589774,286793.50229415315
2410.488302261043,1,2,37,1,1,9.659932298418779,226728.3735190846
1789.0908460694043,5,2,17,1,1,7.6630967277748825,283614.8177957387
2757.1616192334536,1,3,73,1,1,6.279560120972114,239862.97198424095
4457.378579108756,2,4,6,1,1,5.189039241953766,358953.5404899499
1737.5288031530763,2,4,77,0,1,3.4273315178371355,184376.86887574673
2752.418564614112,3,1,6,1,0,9.289629912147072,280897.0343688091
1555.474559301639,5,1,38,1,0,4.477746674584427,217078.36748056542
2017.1710114922817,1,3,4,1,1,1.228009801430721,186758.61075592486
1356.172290154996,5,4,16,0,0,9.149471080883764,261119.07670834588
4957.4263726453455,5,3,56,1,1,4.24755881840621,394323.1147105636
3071.7385090810503,3,4,100,1,1,2.0984771587799846,260811.19991207318
3797.6680581651294,2,2,78,0,0,4.542699947971164,263692.82271597884
942.1246105341652,4,1,29,0,0,6.591818067865325,160910.36610209566
2147.5289753344214,1,4,88,1,0,5.981259980360127,214454.24305909692
4516.8791137129465,4,4,54,0,0,2.9078359300177024,375596.5023684151
879.9724689077655,3,2,25,0,0,5.359577261421524,185082.76905502516
1244.6745275282592,5,3,56,1,1,9.013665773221625,251745.50473189753
3314.379246580259,5,4,46,0,1,1.8602610227057172,317032.63607950084
3302.5504734690135,3,4,62,1,0,9.845272703690432,333932.7714026954
4272.021700042684,2,3,67,1,1,2.6069230060136706,309401.81280004204
4709.717437421396,3,3,42,0,1,7.117082838459044,374555.87370035646
1138.939139413687,1,2,51,1,0,1.011229721164292,123458.01757985711
1667.1821833714976,1,4,27,1,1,5.422628548795988,206454.0187995814
2423.5763256196515,4,4,76,0,0,1.7016578870534507,245964.70666532606
504.06478484562336,2,2,43,1,0,3.3012870456624386,97343.90522744055
814.1643633186272,2,1,2,0,0,7.004399932688253,129865.67233228839
1519.2107507345972,3,2,90,1,1,1.234894152291235,152111.13092380523
2664.958838071153,1,4,93,0,1,9.971627236630624,242851.21791059608
1631.8523217587576,2,3,64,1,0,1.6201789251991838,173255.19264327706
4445.068515003716,1,3,45,0,1,3.4126697147207183,275206.54181506543
1959.22793993905,3,1,57,0,1,7.517535453623778,199009.10061094473
4660.802654641829,3,4,94,0,0,2.69647664609872,349341.5074980449
4886.542673306195,1,2,38,0,1,6.722373133454912,315110.2536116958
2524.3769025841048,1,3,96,1,1,5.2745235082282855,219233.134737679
1522.0796760469564,5,1,54,1,0,9.487731837621133,217411.10849615966
1812.4976004035148,4,1,85,0,0,1.2217561109415407,155400.91470448987
3993.501567467508,2,1,64,1,0,1.4508401403414104,259332.07754004106
1730.0736850666597,3,1,72,0,0,4.770182978726051,173733.6055934574
2212.622905641281,3,2,6,1,0,7.53032358928555,247654.04803227086
2653.5913631683243,2,4,68,1,1,9.745780417017922,283353.84019265074
3088.0000241149287,4,1,17,0,0,2.7414512749596716,248467.6454429848
4982.451981355572,4,1,21,1,1,2.609900368471135,375941.1253609475
1544.9438982361655,4,3,68,0,0,7.859455980977378,227368.3530392454
2090.40666461676,2,3,99,0,1,9.696856763922188,203412.1093219573
1683.0102965472995,1,3,30,0,1,6.861231048653207,188483.51089414442
2125.0104648966962,5,3,91,0,1,9.454194817371652,281643.75700434
953.6203260257926,5,2,76,0,1,9.187939011265616,203068.3325475421
2119.143952584712,1,1,48,0,0,3.8812686038977633,136679.97919871652
4495.392641589748,3,3,20,0,0,3.8367532677973237,351246.9760236115
1843.6543153090206,5,3,44,1,1,9.688875474430327,290226.0160865074
2173.70650932081,5,3,41,0,1,1.5468953518693254,243029.98663141302
4750.133739970706,1,4,33,0,1,7.000165775230296,354362.5851378829
3777.705483470907,4,4,64,0,1,2.1931822268538514,317871.44363115134
2825.3242166812174,1,3,10,0,0,6.342926724499349,219621.6564060827
3997.3672778154823,2,1,53,1,0,8.593000087143022,307814.9935996734
1054.3084198452677,3,4,50,1,0,5.486493180133898,204543.3630129132
2590.2065894937905,4,1,69,1,1,5.563073638541462,262912.26393045543
1032.0625793113984,3,2,75,0,0,9.707980907275115,146903.02162360802
1551.28165258811,3,2,85,0,1,7.607347116653321,170977.99464576528
1138.4026688311637,1,2,62,1,0,1.8733295597177972,102942.49780956542
2128.1055762611268,1,4,84,0,1,5.26051295264947,213100.60699475853
2217.3769417816666,2,1,73,0,0,3.475090544879669,169597.67201274613
4762.8886182495835,1,2,63,0,1,5.58406415860671,301119.8303240224
1688.5657903438816,5,3,30,0,1,4.416242175351837,236201.3797630149
2625.929803924326,2,3,52,0,1,2.240400698824235,227381.3636654925
4151.20731783569,3,2,68,1,0,2.36084658558742,317082.66715308215
4170.279138964977,3,2,53,0,1,2.663205540830189,314673.2872799791
3876.544341657591,2,2,9,1,1,5.522815414006725,302143.2883435193
1795.2519296303283,4,1,40,0,1,9.406554486746414,225750.00772108175
2727.3722873511065,4,2,60,1,0,2.4710545708817637,255264.51917685496
1337.9521783402547,2,3,67,1,1,8.245799619857351,214060.5459904078
1347.797852522619,1,3,60,0,0,4.4010648838756445,128875.90160584656
2461.285459122399,2,4,25,1,1,6.198433554555195,274543.7247683485
3823.664995593235,1,3,30,1,0,6.665472049719653,301184.0834482008
2869.6291699902704,1,1,95,1,0,8.143920086556626,200711.75207631604
